Project,Hole,From_m,To_m,Total_Pct_Vein,Vein1,Vein1_Pct,Vein1_Style,Vein1_Form,Vein1_Internal_Structure,Vein1_Pct_Sulphide,Vein1_Angle_TCA,Vein1_VG,Vein2,Vein2_Pct,Vein1_Grain_Size,Vein2_Style,Vein2_Form,Vein2_Internal_Structure,Vein2_Pct_Sulphide,Vein2_Angle_TCA,Vein2_VG,Vein3,Vein3_Pct,Vein3_Style,Vein3_Form,Vein3_Internal_Structure,Vein3_Pct_Sulphide,Vein3_Angle_TCA,Vein3_VG,Comments,Relog,Logger,Timestamp
GCL,KAD17-059,51.75,54.46,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,54.46,64.1,3,QC,3,IDV,DEF,MAS,,80,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,64.1,64.92,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,64.92,86,5,QC,5,IDV,NOD,MAS,,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,86,86.85,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,86.85,91.31,1,QC,1,IDV,NOD,MAS,,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,91.31,104.09,5,QC,5,IDV,DEF,MAS,0.1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,104.09,105.14,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,105.14,117.48,10,QC,10,IDV,NOD,MAS,0.1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-27
GCL,KAD17-059,117.48,130.86,5,QZ,5,IDV,DEF,MAS,0.5,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"Dark grey quartz veins, mostly deformed and broken up.",0,Henderson,2017-08-28
GCL,KAD17-059,130.86,139.52,13,QC,10,IDV,DEF,VUG,0.1,30,FALSE,QZ,3,,IDV,DEF,MAS,0.1,30,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,139.52,141.73,99,QZ,99,IDV,NOD,BAD,0.5,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,one large vein,0,Henderson,2017-08-28
GCL,KAD17-059,141.73,167,17,QZ,2,IDV,NOD,MAS,0.1,40,FALSE,QC,10,,STW,DEF,MAS,0.1,,FALSE,CB,5,IDV,NOD,MAS,0.1,90,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,167,171.33,50,QC,50,IDV,BXD,MAS,0.1,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,171.33,191.5,10,QC,10,IDV,NOD,MAS,,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,191.5,200.88,20,QC,20,STW,DEF,MAS,,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,200.88,209.87,22,QC,20,STW,BXD,MAS,0.1,60,FALSE,QC,2,,IDV,BUD,ZON,0.1,10,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,209.87,255,50,QC,50,STW,BXD,MAS,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,255,281.87,20,QC,20,STW,DEF,MAS,0.1,20,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,281.87,284.27,5,QC,3,IDV,DEF,MAS,,70,FALSE,QC,2,,IDV,NOD,MAS,0.1,30,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-28
GCL,KAD17-059,284.27,302.94,25,QC,25,STW,DEF,MAS,0.5,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-29
GCL,KAD17-059,302.94,314.14,60,QC,55,STW,BXD,MAS,0,,FALSE,QC,5,,IDV,DEF,MAS,0,10,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-29
GCL,KAD17-059,314.14,328.7,15,QC,15,STW,DEF,MAS,0,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-29
GCL,KAD17-059,328.7,330,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-29
GCL,KAD17-060,12.44,27,20,QC,20,STW,DEF,MAS,0.1,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Blackwell,2017-08-27
GCL,KAD17-061,0,17,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-08-28
GCL,KAD17-061,17,36.18,41,CC,25,STW,FOL,MAS,0.1,50,FALSE,QC,15,,IDV,FOL,MAS,0,70,FALSE,QC,1,IDV,ECH,MAS,0,20,FALSE,,0,Shiroki,2017-08-28
GCL,KAD17-061,36.18,39.81,11,QC,10,STW,FLT,MAS,0,50,FALSE,QC,1,,IDV,NOD,MAS,0,30,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-08-28
GCL,KAD17-061,39.81,42.12,31,QC,30,STW,FOL,MAS,0.1,70,FALSE,QC,1,,IDV,DEF,MAS,0,10,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-08-28
GCL,KAD17-061,42.12,50,15,CB,5,STW,DEF,MAS,0.1,70,FALSE,CB,5,,IDV,NOD,MAS,0.1,50,FALSE,QC,5,IDV,DEF,MAS,0.5,80,FALSE,,0,Shiroki,2017-08-29
GCL,KAD17-062,14.46,17.36,9,QC,7,IDV,NOD,MAS,0,40,FALSE,QC,2,,IDV,NOD,MAS,0,25,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-31
GCL,KAD17-062,17.36,40.8,5,QC,5,IDV,DEF,MAS,0,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-31
GCL,KAD17-062,40.8,43.78,5,QC,3,IDV,NOD,MAS,0,30,FALSE,QC,2,,IDV,NOD,MAS,0,40,FALSE,,,,,,,,FALSE,vein 2 cuts vein 1,0,Henderson,2017-08-31
GCL,KAD17-062,43.78,70.66,5,CC,3,IDV,DEF,MAS,0,,FALSE,QC,2,,IDV,DEF,MAS,0,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-08-31
GCL,KAD17-062,70.66,74.88,30,QC,30,STW,DEF,VUG,0.1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-01
GCL,KAD17-062,74.88,82.22,5,QC,5,STW,DEF,VUG,0.1,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-01
GCL,KAD17-062,82.22,85.33,20,QZ,20,STW,DEF,MAS,0.1,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-01
GCL,KAD17-062,85.33,98.21,15,QZ,15,STW,DEF,MAS,0.1,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-02
GCL,KAD17-062,98.21,108.77,1,QC,1,IDV,NOD,MAS,0.1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-02
GCL,KAD17-062,108.77,115.5,15,QC,15,STW,DEF,MAS,0.5,80,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-02
GCL,KAD17-062,115.5,116.14,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-02
GCL,KAD17-062,116.14,116.75,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-02
GCL,KAD17-062,116.75,118.88,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-02
GCL,KAD17-062,118.88,120,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-09-02
GCL,KAD17-063,10.5,15.47,20,QZ,10,IDV,FOD,ZON,0,20,FALSE,QC,10,,STW,FOL,MAS,0.01,40,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-08-30
GCL,KAD17-063,15.47,39.97,20,CB,15,STW,FOL,MAS,0,50,FALSE,CB,5,,STW,FOD,VUG,0,50,FALSE,,,,,,,,FALSE,Vein composition Talc-Carb and trace Chl,0,Shiroki,2017-08-30
GCL,KAD17-063,39.97,41.8,70,CB,40,STW,FOL,MAS,0,30,FALSE,QC,30,,STW,FOL,MAS,0.1,30,FALSE,,,,,,,,FALSE,Foliation parallel veins dominate this domain,0,Shiroki,2017-08-30
GCL,KAD17-063,41.8,51.2,15,QC,10,STW,FOL,ZON,0,30,FALSE,QC,3,,STW,DEF,ZON,0,60,FALSE,QC,2,STW,DEF,ZON,0,10,FALSE,10 % veins are parallel to foliation and probably originally stockwork,0,Shiroki,2017-08-30
GCL,KAD17-063,51.2,54.52,15,QC,5,IDV,ECH,ZON,0,30,FALSE,QC,5,,IDV,DEF,ZON,0,20,FALSE,QC,5,IDV,DEF,VUG,0.1,30,FALSE,,0,Shiroki,2017-08-30
GCL,KAD17-063,54.52,68.56,30,QC,20,STW,DEF,MAS,0,50,FALSE,QC,5,,IDV,NOD,ZON,0.1,50,FALSE,QC,5,IDV,DEF,MAS,0,20,FALSE,,0,Shiroki,2017-08-30
GCL,KAD17-063,68.56,75,20,QC,15,IDV,DEF,MAS,0,50,FALSE,QC,4,,IDV,DEF,MAS,0,10,FALSE,QC,1,IDV,NOD,MAS,0,30,FALSE,,0,Shiroki,2017-08-30
GCL,KAD17-063,75,93.4,20,QC,15,STW,FOL,MAS,0,30,FALSE,QC,3,,IDV,DEF,MAS,0,10,FALSE,QC,2,IDV,NOD,MAS,0,30,FALSE,15 % veins are Talc-Qz-Carb 30TCA foliation-parallel,0,Shiroki,2017-08-30
GCL,KAD17-063,93.4,95.55,21,QC,15,STW,FOL,MAS,0.1,40,FALSE,QC,5,,IDV,FOD,ZON,0,60,FALSE,QC,1,IDV,NOD,MAS,0,50,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,95.55,99.2,12,QC,5,IDV,NOD,ZON,0,60,FALSE,QC,2,,IDV,NOD,MAS,0,30,FALSE,QC,5,STW,FOL,MAS,0.1,30,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,99.2,101,20,CB,15,STW,FLT,MAS,0,60,FALSE,QC,3,,IDV,FLT,MAS,0,30,FALSE,QZ,2,IDV,FLT,MAS,0,30,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,101,115,6,CB,3,STW,NOD,MAS,0,30,FALSE,CB,2,,STW,FOL,MAS,0,50,FALSE,QC,1,STW,DEF,MAS,0,50,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,115,117.77,25,CB,20,STW,FOL,MAS,0,40,FALSE,QC,5,,IDV,FOD,MAS,0,40,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,117.77,122.17,30,QC,25,STW,FOL,MAS,0,35,FALSE,QZ,2,,IDV,ECH,MAS,0,10,FALSE,QC,3,IDV,SH,MAS,0,10,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,122.17,136.67,25,QC,15,STW,FOL,MAS,0.5,40,FALSE,QC,5,,IDV,DEF,ZON,0,10,FALSE,QC,5,IDV,DEF,ZON,0,40,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,136.67,138.21,15,QC,10,STW,DEF,MAS,0.5,40,FALSE,QC,3,,IDV,DEF,MAS,0.5,10,FALSE,QC,2,IDV,DEF,MAS,0.1,50,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,138.21,145.4,17,QC,15,STW,DEF,MAS,0.1,40,FALSE,QC,1,,IDV,ECH,MAS,0,60,FALSE,QC,1,IDV,DEF,ZON,0,10,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,145.4,157.56,25,CB,15,STW,DEF,MAS,0,20,FALSE,QC,5,,IDV,NOD,MAS,0,40,FALSE,QC,5,IDV,NOD,MAS,0,10,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,157.56,157.8,15,QC,5,IDV,DEF,MAS,0,10,FALSE,QC,5,,IDV,DEF,MAS,0,60,FALSE,QC,5,IDV,DEF,MAS,0,30,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,157.8,166.92,21,QC,15,STW,FOL,MAS,0.1,40,FALSE,QC,5,,IDV,DEF,MAS,0,10,FALSE,QC,1,IDV,DEF,MAS,0,20,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,166.92,176.55,20,QC,15,STW,FOL,MAS,0,4,FALSE,QC,3,,IDV,DEF,MAS,0,30,FALSE,QC,2,IDV,ECH,MAS,0,30,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,176.55,184.49,40,QC,35,STW,FOL,MAS,0,30,FALSE,QC,1,,IDV,NOD,MAS,0,20,FALSE,QC,4,IDV,DEF,MAS,0,40,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,184.49,193,20,QC,15,STW,FOL,MAS,0.1,20,FALSE,QC,5,,IDV,NOD,ZON,0,30,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-08-31
GCL,KAD17-063,193,198,30,QC,25,STW,FOL,MAS,0,30,FALSE,QC,5,,IDV,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-01
GCL,KAD17-063,198,204.45,12,QC,10,STW,FOL,MAS,0,30,FALSE,QC,2,,IDV,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-01
GCL,KAD17-063,204.45,218.53,20,QC,15,STW,FOL,MAS,0.1,40,FALSE,QC,3,,IDV,DEF,MAS,0,30,FALSE,QC,2,IDV,DEF,MAS,0,50,FALSE,,0,Shiroki,2017-09-01
GCL,KAD17-063,218.53,230.84,30,QC,25,STW,FLT,MAS,0,40,FALSE,QC,3,,IDV,FLT,MAS,0,40,FALSE,QC,2,IDV,NOD,ZON,0,60,FALSE,Undeformed crosscutting veins vary 40-60TCA,0,Shiroki,2017-09-01
GCL,KAD17-063,230.84,249,3,QC,3,IDV,NOD,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-01
GCL,KAD17-064,18.72,25.4,20,QC,15,STW,NOD,MAS,0,40,FALSE,QC,5,,IDV,DEF,MAS,0,50,FALSE,,,,,,,,FALSE,Individual Qz-Carb veins contain talc,0,Shiroki,2017-09-01
GCL,KAD17-064,25.4,34.56,5,QC,3,IDV,NOD,ZON,0.1,50,FALSE,QC,1,,IDV,DEF,MAS,0,30,FALSE,QC,1,IDV,DEF,MAS,0.1,15,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,34.56,45.64,15,CC,10,STW,DEF,MAS,0,30,FALSE,CB,3,,STW,BXD,MAS,5,40,FALSE,QC,2,STR,NOD,MAS,0,20,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,45.64,62.56,41,CC,40,STW,DEF,MAS,0,30,FALSE,QC,1,,IDV,ECH,MAS,0,50,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,62.56,72.27,20,QC,20,STW,FLT,MAS,0,20,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,72.27,88.62,31,QC,30,STW,DEF,MAS,0,40,FALSE,QZ,1,,IDV,NOD,MAS,0.1,30,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,88.62,93.81,36,QC,25,STW,DEF,MAS,0,60,FALSE,QC,10,,IDV,NOD,ZON,0,30,FALSE,QC,1,IDV,NOD,VUG,0,30,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,93.81,117.63,25,QC,15,STW,DEF,MAS,0,30,FALSE,QZ,5,,STW,DEF,MAS,0.1,30,FALSE,QC,5,IDV,NOD,MAS,0,30,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,117.63,124.48,21,QC,15,IDV,DEF,VUG,0,30,FALSE,QC,5,,STW,DEF,MAS,0.1,30,FALSE,QC,1,IDV,NOD,MAS,0,30,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,124.48,136.72,21,QC,15,STW,DEF,MAS,0,40,FALSE,QC,5,,IDV,NOD,MAS,0,30,FALSE,QC,1,IDV,NOD,MAS,0,40,FALSE,,0,Shiroki,2017-09-02
GCL,KAD17-064,136.72,149.55,20,QC,10,IDV,NOD,VUG,0,30,FALSE,QC,5,,IDV,NOD,MAS,0,30,FALSE,QC,5,STW,DEF,MAS,0.1,30,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,149.55,165.27,16,QC,14,STW,DEF,MAS,0,30,FALSE,QC,1,,STR,NOD,MAS,0,30,FALSE,QC,1,STW,DEF,MAS,0,0,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,165.27,180.35,15,QC,14,STW,DEF,MAS,0.1,30,FALSE,QC,1,,STR,NOD,MAS,0,30,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,180.35,188.65,16,QC,15,STW,DEF,MAS,0,30,FALSE,QC,1,,STR,NOD,MAS,0,30,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,188.65,190.5,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,190.5,192,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,192,196.63,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,196.63,197.77,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,197.77,199.1,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,199.1,199.54,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,199.54,204.8,25,QC,20,STW,DEF,MAS,0,40,FALSE,QC,5,,IDV,DEF,MAS,0,50,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,204.8,206.26,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,206.26,207,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,207,208.35,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,208.35,210,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,210,212.08,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,212.08,212.9,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,212.9,218.14,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,218.14,221.56,16,QC,10,STW,DEF,MAS,0,50,FALSE,QC,5,,STW,BXD,MAS,0,40,FALSE,QC,1,STR,NOD,MAS,0,20,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,221.56,232.78,26,QC,20,STW,DEF,MAS,0.5,40,FALSE,QC,5,,IDV,DEF,ZON,0,50,FALSE,QC,1,IDV,NOD,MAS,0,30,FALSE,,0,Shiroki,2017-09-03
GCL,KAD17-064,232.78,236,25,QC,15,STW,DEF,MAS,0.1,40,FALSE,QC,5,,IDV,DEF,ZON,0,60,FALSE,QC,5,IDV,DEF,ZON,0,80,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,236,240.55,30,CB,30,STW,DEF,MAS,0,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,240.55,261,30,QC,20,STW,DEF,MAS,0.1,30,FALSE,QC,5,,IDV,DEF,ZON,0,60,FALSE,QC,5,IDV,NOD,MAS,0,50,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,261,275.6,30,QC,20,STW,DEF,MAS,0,30,FALSE,QC,5,,IDV,DEF,ZON,0,40,FALSE,QC,5,IDV,ECH,MAS,0,40,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,275.6,287,30,QC,20,STW,DEF,MAS,0,30,FALSE,QC,5,,IDV,NOD,ZON,0,30,FALSE,QC,5,IDV,ECH,MAS,0,50,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,287,307.4,30,CB,30,STW,DEF,MAS,0,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,307.4,320.46,35,QC,30,STW,DEF,MAS,0,30,FALSE,QC,5,,IDV,NOD,MAS,0.1,40,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,320.46,331,30,QC,20,STW,DEF,MAS,0,30,FALSE,QC,5,,IDV,DEF,ZON,0,30,FALSE,QC,5,IDV,NOD,ZON,0,70,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,331,338.34,20,QC,15,STW,DEF,MAS,0.1,40,FALSE,QC,5,,IDV,NOD,MAS,0,40,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-064,338.34,342,10,QC,5,IDV,NOD,MAS,0,30,FALSE,QC,5,,IDV,NOD,MAS,0,50,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-09-04
GCL,KAD17-065,5,129,15,QC,10,IDV,DEF,MAS,,40,FALSE,QZ,5,,IDV,NOD,MAS,,70,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-03
GCL,KAD17-065,129,166.6,10,CC,5,STR,ECH,MAS,,60,FALSE,QC,5,,IDV,NOD,MAS,,60,FALSE,,,,,,,,FALSE,Calcite and qz-carb veins TCA between 60 to 80,0,Brown,2017-09-03
GCL,KAD17-065,166.6,204.25,15,QC,10,STW,DEF,MAS,,40,FALSE,QZ,5,,IDV,NOD,MAS,,60,FALSE,,,,,,,,FALSE,qz vein 60 to 80 TCA,0,Brown,2017-09-03
GCL,KAD17-065,204.25,223.3,15,QC,5,STR,DEF,VUG,,40,FALSE,QZ,10,,IDV,NOD,MAS,,60,FALSE,,,,,,,,FALSE,TCA for qz vein varies between 60 and 80,0,Brown,2017-09-04
GCL,KAD17-065,223.3,223.85,10,QC,10,IDV,DEF,MAS,,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,Veins TCA varies between 60 and 80,0,Brown,2017-09-04
GCL,KAD17-065,223.85,249.65,5,QC,5,STR,DEF,MAS,,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-04
GCL,KAD17-065,249.65,250,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-04
GCL,KAD17-065,250,262.25,5,QC,5,STR,DEF,MAS,,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-04
GCL,KAD17-065,262.25,263,,,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-04
GCL,KAD17-065,263,274.1,10,QC,10,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-04
GCL,KAD17-065,274.1,303.57,15,QC,15,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-05
GCL,KAD17-065,303.57,308,30,QC,10,STW,DEF,MAS,,,FALSE,QZ,20,,STW,DEF,MAS,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-05
GCL,KAD17-065,308,321.1,15,QC,15,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-05
GCL,KAD17-065,321.1,332.15,20,QC,15,STW,DEF,MAS,,40,FALSE,QZ,5,,IDV,NOD,MAS,1,70,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-05
GCL,KAD17-065,332.15,334,15,QZ,2,STR,NOD,MAS,,70,FALSE,QC,13,,STW,DEF,MAS,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-05
GCL,KAD17-065,334,344.15,15,QC,15,STW,DEF,MAS,,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-05
GCL,KAD17-065,344.15,351.36,40,QC,40,STW,DEF,MAS,,,TRUE,,,,,,,,,FALSE,,,,,,,,FALSE,VG seen between 347.18m to 348m,0,Brown,2017-09-05
GCL,KAD17-065,351.36,364.64,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,364.64,369.83,20,QC,20,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,369.83,376.15,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,376.15,377.5,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,377.5,379.37,20,QC,15,STW,DEF,MAS,,40,FALSE,QZ,5,,STR,NOD,MAS,,30,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,379.37,381,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,381,400.66,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,400.66,402,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-06
GCL,KAD17-065,402,412.01,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-08
GCL,KAD17-065,412.01,414,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-08
GCL,KAD17-065,414,415.85,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-08
GCL,KAD17-065,415.85,457,15,QC,15,STW,DEF,MAS,,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-08
GCL,KAD17-065,457,458.8,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-08
GCL,KAD17-065,458.8,463.64,20,QZ,20,STW,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-09-08
